committee_id,state,zipcode,transaction_date,transaction_amount
C00167320,CT,068805032,12222016,10000
C00010603,CA,921302417,12102016,100
C00608398,LA,70809,12072016,2700
C00010603,NY,120546727,12192016,50
C00174227,MD,20854,12152016,350
C00010603,CA,911032452,12122016,50
C00010603,NY,106054816,12132016,50
C00010603,FL,349536239,12142016,10
C00010603,OH,447301440,11302016,10
C00010603,CA,900772323,12132016,25
C00458000,NY,10012,12182016,2
C00010603,IL,606591007,12112016,25
C00010603,KY,403799725,11302016,10
C00001305,VA,23219,12062016,250
C00580100,CA,95621,12312016,-250
C00010603,CT,068802615,12082016,50
C00608398,LA,70563,12082016,1000
C00575795,CO,800024973,12012016,200
C00612481,ID,833405803,12072016,50
C00458000,CA,92115,12112016,10
C00496075,KY,42064,12082016,50
C00575795,OH,452082312,12172016,25
C00002972,OK,740088008,12122016,2
C00428094,MN,56071,12162016,17
C00010603,CO,804490115,12162016,25
C00306860,CA,921173831,11302016,100
C00010603,VA,245773401,12062016,25
C00073056,CT,06820,12072016,200
C00073056,TX,775462490,11302016,100
C00580100,WA,98053,12102016,74
C00010603,CA,920191213,12072016,10
C00580100,WA,98053,12212016,-74
C00010603,CA,922630256,12092016,10
C00575449,NY,121481428,12162016,2600
C00010603,GA,300832433,12142016,20
C00010603,MI,481044021,12102016,20
C00580100,NY,10471,12092016,-450
C00010603,IN,477143350,12252016,10
C00010603,CO,803027518,12042016,100
C00010603,NY,100246135,12182016,210
C00073056,CA,91609,12272016,200
C00579896,FL,33455,12092016,900
C00010603,CA,958190274,12282016,100
C00010603,NV,895192977,12192016,25
C00580100,IA,52627,12012016,2549
C00010603,OR,972296463,12232016,10
C00010603,PA,153601003,12282016,50
C00010603,PA,152021593,12062016,25
C00010603,CA,913241621,12022016,10
C00010603,MO,633047590,12062016,50
C00021121,NY,14214,12312016,206
C00010603,GA,303492326,12202016,10
C00010603,NY,112385936,12282016,25
C00010603,CA,922764112,12032016,50
C00580100,WA,98053,12212016,-74
C00002972,MN,560974660,12012016,525
C00010603,NC,275142129,12182016,25
C00010603,IL,606371945,12062016,100
C00010603,FL,339505045,12112016,10
C00010603,CO,805259174,12102016,25
C00608398,LA,70503,12012016,2700
C00588764,KY,420459117,12242016,-2700
C00010603,MD,208525421,12262016,25
C00010603,CA,902124562,12282016,100
C00458000,DC,200073343,12042016,10
C00167320,CT,065192809,12302016,1000
C00575795,CA,950034665,11302016,25
C00544957,TN,37203,12312016,33
C00010603,MA,019063743,12052016,25
C00010603,WA,986078813,12282016,25
C00010603,TX,752065336,11302016,25
C00580100,FL,34114,12282016,250
C00580100,IN,46953,12012016,1700
C00010603,GA,300301204,12142016,25
C00010603,TN,372093649,12292016,25
C00197863,NJ,08527,12012016,230
C00580100,IA,50049,12102016,-250
C00010603,TX,752141713,12262016,25
C00608398,LA,70737,12062016,500
C00010603,IL,606402202,12162016,100
C00010603,NE,688269743,12282016,10
C00580100,CT,06457,12192016,250
C00010603,TN,378018995,12232016,25
C00010603,MI,495034455,12152016,10
C00010603,MD,209104011,12062016,25
C00010603,MT,598719725,12092016,20
C00425975,PA,175220000,12022016,50
C00458000,CA,90039,12312016,3
C00010603,CA,940103546,12232016,10
C00580100,FL,32550,12262016,10
C00010603,NY,119340309,12212016,100
C00545467,TX,78023,12292016,500
C00362707,CA,95134,12312016,288
C00581199,CA,94301,12042016,500
C00580100,TN,381241750,12012016,2700
C00362707,CA,95134,12312016,150
C00575795,WY,829304800,12212016,25
C00010603,WA,984186846,12152016,10
C00002972,AL,365800220,12302016,20
C00267849,FL,330716457,12312016,50
C00033555,GA,30180,12152016,5
C00458000,NC,27514,12042016,10
C00010603,OK,735078837,12282016,10
C00591768,MD,21601,12012016,1000
C00458000,CO,802341045,12182016,2
C00010603,TX,750447321,12162016,25
C00010603,AL,358023206,12062016,10
C00010603,MA,020903406,12272016,25
C00021121,NY,12302,12312016,20
C00580100,WA,98033,12042016,250
C00589820,WI,537034169,12282016,1341
C00002972,MD,209124112,12082016,41
C00010603,CA,947062520,12222016,10
C00476192,NY,142141612,12282016,250
C00580100,GA,30075,11302016,-250
C00010603,NJ,078342926,11302016,10
C00458000,MS,39402,12112016,25
C00010603,CA,947051109,12122016,25
C00010603,CA,940704866,11302016,1000
C00010603,WI,537171504,12272016,100
C00010603,TX,774785444,12082016,50
C00010603,DC,200172752,12032016,10
C00545467,VA,22039,12062016,250
C00580100,NV,89134,12012016,125
C00033555,TN,38557,12222016,5
C00010603,HI,968222683,12172016,10
C00010603,CA,955012974,12052016,2000
C00425975,MO,656130000,12162016,25
C00010603,MO,631284141,12212016,10
C00010603,MA,01101,12132016,25
C00010603,AZ,853731638,12072016,3
C00286807,GA,30045,12202016,20
C00575795,GA,300167619,12092016,39
C00010603,CA,913441526,12182016,25
C00010603,IL,606403113,12212016,15
C00394866,TX,77006,12072016,1000
C00010603,MI,498558868,12252016,25
C00010603,DC,200151907,12212016,50
C00010603,KS,660471605,12072016,25
C00458000,WA,98110,12182016,9
C00019331,WI,549869708,11302016,50
C00230789,OH,45431,12162016,10
C00286807,TX,76179,12202016,20
C00575795,MD,210122423,12012016,100
C00002972,CO,802330695,12082016,83
C00033555,AL,35406,12222016,5
C00010603,DE,199588939,12092016,10
C00580100,TX,77498,12242016,-250
C00021121,NY,12209,12312016,210
C00575795,NV,891214457,12072016,-100
C00010603,CA,902938641,12122016,25
C00425975,OK,740120000,12162016,30
C00575795,WA,993241683,12142016,100
C00213512,PA,190341729,12042016,300
C00002972,OH,458509738,12082016,45
C00581199,CA,95118,12072016,50
C00021121,NY,11547,12282016,250
C00010603,CA,940102783,12282016,25
C00010603,MI,499311509,12172016,10
C00010603,AZ,864426726,12062016,10
C00010603,HI,968254119,12052016,25
C00620518,NC,274083135,12052016,100
C00010603,WI,530379334,12152016,25
C00461061,CA,947052334,12022016,300
C00581199,CA,90713,12042016,500
C00580100,AL,35151,12012016,1000
C00580100,WA,98053,12212016,-74
C00002972,CO,801303794,12292016,41
C00216184,CA,91913,12312016,50
C00458000,NY,10025,12182016,2
C00575795,FL,335737161,12152016,25
C00010603,IA,506139350,12062016,50
C00010603,MD,210452511,12282016,25
C00002972,NC,276147218,12292016,42
C00580100,PA,17408,12132016,250
C00010603,VA,201202040,12182016,25
C00425975,SC,296010000,12302016,15
C00010603,WA,981157013,12252016,25
C00010603,CA,947051639,12172016,100
C00267849,MN,565519346,12312016,20
C00580100,NV,89451,12012016,250
C00580100,NV,89144,12092016,100
C00580100,NJ,08822,12152016,299
C00550491,IL,60603,12062016,100
C00458000,NY,12822,12312016,3
C00608398,LA,71106,12032016,2700
C00544957,FL,34113,12312016,300
C00394593,LA,708105335,12152016,2500
C00010603,,,12282016,100
C00033555,PA,19348,12012016,5
C00425975,PA,175220000,12302016,60
C00010603,CA,915061216,12172016,10
C00010603,NY,107091551,12312016,50
C00582304,FL,341044033,12062016,2700
C00010603,NY,100255337,12192016,25
C00590216,AZ,85364,12132016,1000
C00010603,CA,954824663,12282016,25
C00580100,PA,19106,12012016,949
C00425975,AR,722120000,12162016,9
C00010603,TN,372061828,12282016,50
C00010603,NY,104665985,12082016,10
C00010603,TX,750329173,12052016,25
C00010603,NY,100235702,12122016,100
C00010603,NV,894504223,12282016,25
C00010603,MA,023592119,12072016,25
C00010603,MA,018543945,12022016,25
C00002972,FL,335455026,12012016,4
C00010603,CA,941223924,12102016,25
C00458000,CA,95969,12182016,3
C00550491,IL,60603,12062016,100
C00425975,AR,722120000,12022016,9
C00230789,VA,22201,12162016,38
C00581199,CA,93950,12072016,29
C00010603,NJ,073063711,12092016,25
C00160937,SD,571103001,12262016,50
C00458000,CO,81647,11302016,5
C00441808,VA,225042000,12112016,25
C00010603,FL,330405102,12062016,25
C00010603,VA,220392754,12282016,10
C00425975,OH,440870000,12302016,15
C00580100,FL,33036,12232016,250
C00608398,LA,70508,12012016,2700
C00010603,SC,297107017,12122016,25
C00362707,CA,95134,12312016,300
C00010603,IN,462561371,12212016,50
C00267849,MD,208156520,12312016,25
C00458000,CA,92647,12042016,10
C00608398,KY,40207,12062016,250
C00010603,TX,762488309,12242016,10
C00010603,IN,474016196,12272016,50
C00286807,GA,30265,12202016,20
C00581199,CA,95076,12052016,29
C00010603,IL,606115594,12032016,10
C00010603,OR,970708418,12172016,25
C00033555,FL,32223,12222016,10
C00286807,WA,98391,12202016,20
C00010603,GA,308094445,12142016,10
C00580100,UT,84098,12252016,250
C00010603,OR,975209348,12282016,50
C00010603,LA,708083516,12122016,25
C00617662,LA,706658421,12022016,250
C00574889,CA,922701505,12282016,-300
C00431429,NY,10541,12092016,40
C00010603,CO,802314767,12272016,10
C00010603,TN,370133663,12282016,25
C00230789,AZ,85710,12022016,20
C00423871,NC,28078,12012016,208
C00002972,IL,62707,12192016,180
C00575449,GA,300122015,12162016,2700
C00010603,FL,334377176,12042016,25
C00010603,CA,902221925,12052016,10
C00575795,MD,208171709,12162016,20
C00010603,CA,949015259,12152016,25
C00580100,TX,76092,12102016,-250
C00581199,CA,950703443,12032016,500
C00010603,CA,940401384,12232016,50
C00580100,MD,21658,12012016,500
C00458000,AR,72113,11302016,10
C00010603,FL,346092050,12062016,10
C00010603,GA,300644706,12222016,20
C00010603,FL,333051157,12302016,10
C00019331,WI,537112931,12052016,35
C00425975,AR,722120000,12302016,25
C00447474,FL,34236,12102016,120
C00010603,FL,330276115,12282016,10
C00620518,IA,502666392,12212016,250
C00010603,WA,981123316,12282016,1500
C00580100,MA,02043,12012016,5000
C00428094,CO,80210,12162016,25
C00575795,PA,190551303,12022016,25
C00010603,NC,279169736,12282016,50
C00458000,WA,98126,12312016,100
C00580100,TX,77336,12012016,150
C00010603,MA,021091212,12272016,250
C00010603,TX,770051136,12062016,10
C00428581,IL,62363,12312016,15
C00010603,CA,956669315,12282016,25
C00580100,TX,76092,12062016,-250
C00033555,OH,43617,12152016,5
C00019331,WI,549869708,12252016,75
C00010603,PA,170221429,12052016,10
C00010603,TX,786412658,12162016,100
C00010603,OR,970343609,12282016,10
C00458000,CT,,12182016,25
C00010603,NY,149012435,12282016,25
C00010603,CA,900324125,12282016,10
C00580100,KY,40223,11302016,250
C00428581,IL,62684,12312016,42
C00575795,FL,333194946,12142016,-5
C00575795,NY,100196714,11302016,200
C00010603,NJ,070461419,12162016,10
C00010603,CA,952193219,12152016,10
C00580100,OH,44236,12012016,1000
C00010603,AR,720400908,12282016,10
C00286807,NC,28104,12202016,20
C00580100,NY,11357,12172016,250
C00580100,CA,93611,12012016,800
C00033555,GA,31626,12012016,5
C00010603,MD,207833262,12082016,25
C00010603,CT,061191153,12092016,50
C00010603,IL,602023714,12042016,25
C00010603,MD,207432001,12312016,25
C00580100,WA,98053,12132016,74
C00010603,CA,900661731,12082016,25
C00002972,MN,560976055,12012016,500
C00010603,KS,672061034,12112016,10
C00010603,TX,780062628,12162016,100
C00019331,WI,539132018,12042016,35
C00010603,DE,198021109,12292016,10
C00010603,GA,302158012,12142016,10
C00010603,AL,368534243,12092016,25
C00010603,CA,940805563,12192016,25
C00362707,CA,95134,12312016,45
C00010603,CA,931053726,12202016,50
C00010603,CA,902603023,12052016,25
C00458000,CO,80471,12252016,100
C00010603,UT,840925780,12212016,250
C00425975,TX,787010000,12022016,38
C00010603,CA,916011030,12142016,25
C00010603,VA,223111347,12162016,10
C00575795,CA,925925329,12142016,25
C00581199,CA,90004,12032016,50
C00458000,NY,10603,12112016,100
C00580100,IL,60459,12022016,-250
C00458000,NY,112013339,12112016,10
C00608398,LA,70725,12062016,1000
C00425975,MN,553090000,12162016,10
C00581199,CA,95118,12012016,15
C00002972,AL,365457818,12302016,20
C00010603,VA,229012255,12092016,25
C00010603,CA,925493708,12272016,50
C00010603,NY,122051728,12172016,10
C00512236,CA,925458149,12192016,100
C00010603,OR,974772167,12262016,25
C00406892,CA,95054,12312016,192
C00267849,VA,201879180,12312016,50
C00362707,CA,95134,12312016,30
C00237198,FL,33331,12312016,-2400
C00458000,CO,80005,12182016,5
C00458000,CA,94301,12182016,100
C00010603,CA,916011030,12172016,25
C00010603,IL,606452845,12062016,10
C00010603,VA,230593422,12152016,25
C00458000,WA,98118,12312016,25
C00581199,CA,93560,12072016,100
C00551374,AL,361164315,12062016,2300
C00608398,LA,70809,11302016,2700
C00010603,VA,221532612,12202016,25
C00010603,AZ,850141229,12272016,10
C00553990,PA,193908946,12312016,50
C00010603,TX,787023225,12282016,100
C00608398,LA,71058,12012016,2700
C00033555,AL,36804,12012016,5
C00010603,TX,776427601,12042016,25
C00010603,TX,775212166,12282016,25
C00010603,IL,606571026,12092016,10
C00458000,KS,66762,12182016,2
C00010603,CO,802063720,12252016,25
C00010603,CA,916043011,12232016,500
C00010603,MD,207161234,12052016,10
C00010603,HI,968152640,12022016,50
C00608398,AL,35801,12062016,500
C00010603,FL,341132666,12092016,10
C00458000,CA,94550,12112016,12
C00286807,TN,38128,12202016,30
C00458000,CA,94080,12252016,100
C00002972,AL,363303943,11302016,10
C00575795,CA,952422000,12132016,-5
C00010603,NJ,077501139,12282016,25
C00019331,IA,50266,11302016,10
C00002972,AL,360890030,11302016,19
C00580100,TX,77328,12102016,250
C00010603,FL,334013704,12182016,30
C00580100,TX,78212,12012016,250
C00458000,TX,78249,11302016,100
C00021121,NY,12514,12302016,200
C00010603,CA,941152119,12062016,25
C00286807,OK,73135,12202016,30
C00580100,CO,80113,12012016,2700
C00230789,CA,95742,12022016,19
C00010603,TN,381121737,12152016,25
C00580100,CA,92592,12112016,74
C00010603,DC,200151810,12282016,10
C00010603,VA,220152527,12142016,5
C00580100,CT,06830,12072016,250
C00010603,CA,920698121,12202016,15
C00010603,CA,902123200,12062016,50
C00575795,DC,200165082,12012016,50
C00002972,DE,199581321,12082016,41
C00010603,TX,787594641,12072016,10
C00002972,AL,363440158,12302016,10
C00580100,NJ,07976,12012016,1135
C00010603,NJ,073027048,12142016,25
C00033555,VA,24502,12222016,5
C00458000,VA,24401,12252016,25
C00010603,GA,300874518,12282016,50
C00010603,NY,104665985,12042016,25
C00580100,NY,10309,12292016,250
C00034488,NY,10016,12212016,5000
C00073056,MD,212217031,11302016,20
C00010603,CO,801292340,12272016,10
C00010603,MA,018543945,12172016,25
C00021121,NY,11782,12052016,235
C00010603,AZ,852833574,12122016,25
C00010603,FL,334833414,12262016,10
C00216184,CA,92014,12312016,50
C00010603,NY,100257639,12172016,10
C00010603,NV,897057014,12282016,100
C00010603,NC,286028374,12172016,100
C00073056,NY,11705,12312016,25
C00033555,VA,24502,12012016,5
C00010603,CA,940867555,12282016,50
C00010603,MD,210541694,12022016,50
C00237198,TX,79707,12312016,-2700
C00010603,CA,946111517,12062016,50
C00010603,CA,925046912,12012016,10
C00545749,MN,560131501,12082016,1300
C00580100,FL,33062,11302016,250
C00010603,MO,631235240,12222016,10
C00010603,TN,378497513,12192016,10
C00010603,TX,754404481,12172016,100
C00010603,NJ,088172340,11302016,10
C00010603,TX,752257630,12282016,50
C00458000,CA,90069,12252016,25
C00458000,NY,104621810,12112016,1
C00548131,HI,968152939,12192016,500
C00010603,FL,333193456,12252016,10
C00286807,OK,74053,12202016,40
C00439661,MN,55405,11302016,1000
C00550491,MO,63101,12062016,50
C00580100,TX,76086,12082016,-100
C00010603,NY,100751842,12162016,50
C00286807,TX,76087,12202016,20
C00010603,HI,967561406,12272016,250
C00160937,SD,570252357,12272016,50
C00581199,HI,96744,12042016,500
C00010603,MN,551080167,12272016,10
C00033555,GA,30620,12152016,5
C00010603,PA,190102258,12092016,3
C00438747,OH,43623,12122016,20
C00237198,TX,78212,12312016,-2700
C00010603,MA,018443625,12142016,10
C00010603,CA,958313715,12142016,10
C00010603,IL,602011133,12142016,250
C00425975,DC,200360000,12022016,170
C00617662,LA,705022053,12072016,1000
C00010603,NY,104626904,12302016,3
C00580100,WI,54235,12072016,-250
C00010603,CA,940287746,12072016,100
C00230789,CA,95814,12302016,40
C00610212,WI,549819741,12162016,300
C00019331,WI,537111328,12312016,150
C00010603,CA,928073107,12142016,10
C00010603,MA,021384830,12202016,25
C00362707,CA,95134,12312016,45
C00010603,NY,115421409,12292016,10
C00073056,FL,34957,11302016,25
C00581397,FL,32408,12142016,1054
C00458000,IA,52245,12252016,100
C00019331,WI,532112124,12312016,10
C00010603,CA,934024319,12082016,10
C00010603,CA,911074703,12172016,25
C00010603,TN,381172341,12142016,10
C00343459,WA,981993947,12132016,250
C00010603,CT,060437217,12232016,25
C00010603,NV,895231239,12022016,10
C00002972,IL,622982526,12192016,250
C00580100,OH,45013,12142016,250
C00579896,CT,06477,12142016,500
C00608398,LA,70506,12052016,2700
C00010603,NC,286559117,12092016,100
C00010603,NE,685105219,12112016,25
C00617662,LA,705073005,12082016,2500
C00580100,CA,92127,12172016,59
C00575795,MD,208782038,12022016,100
C00010603,SC,295016485,12162016,25
C00580100,KY,42103,12292016,500
C00578013,CA,946114033,12152016,-2700
C00010603,CA,945102643,12182016,25
C00608398,LA,70510,12052016,2500
C00010603,MD,207724912,12192016,25
C00002972,WI,535810439,12012016,41
C00010603,CA,912081204,12292016,25
C00010603,CA,950376227,12012016,50
C00013342,CO,81082,12022016,90
C00010603,CA,945532604,12212016,10
C00010603,IN,464031485,12082016,100
C00010603,NC,287048583,12212016,10
C00461046,PA,190064416,12082016,500
C00608398,VA,24018,12052016,2700
C00581199,GA,300602086,11302016,100
C00010603,IL,604049613,12272016,10
C00010603,CA,911043847,12232016,250
C00010603,CA,914034614,12072016,10
C00580100,CA,95037,12312016,250
C00010603,NH,032446107,12142016,10
C00343459,IA,52001,12192016,250
C00010603,NY,125665216,12282016,25
C00010603,OR,973061646,12282016,20
C00010603,NY,112311066,12082016,50
C00267849,CA,945331352,12312016,50
C00010603,IL,604711342,12092016,20
C00010603,SD,570785100,12282016,10
C00010603,GA,313135773,12292016,50
C00423871,NC,28210,12012016,291
C00010603,VA,244017025,12062016,25
C00458000,GA,30114,12312016,50
C00010603,NY,148509572,12282016,50
C00286807,VA,23846,12202016,52
C00010603,CA,940247055,12272016,1500
C00575795,TX,770434718,11302016,50
C00580100,WA,98053,12212016,-99
C00010603,DC,200203433,12062016,25
C00425975,AR,727580000,12022016,10
C00010603,PA,190102258,12262016,3
C00010603,CA,926511252,12052016,25
C00286807,CA,94611,12202016,20
C00010603,CA,945466346,12142016,10
C00010603,CA,945466346,12222016,10
C00010603,WA,980334322,12122016,25
C00019331,WI,531499682,12282016,25
C00010603,NY,112202115,12162016,25
C00010603,MA,021153744,12012016,200
C00458000,CA,95112,12112016,12
C00010603,MA,019360285,12302016,10
C00441808,NC,274087709,12062016,25
C00512236,FL,325691628,12282016,150
C00010603,MD,207204301,12072016,100
C00021121,NY,14057,12312016,70
C00010603,WA,981034648,12282016,25
C00458000,CA,91106,12112016,25
C00010603,MA,021183106,12072016,50
C00010603,FL,336298921,12022016,25
C00010603,NY,121802491,12062016,10
C00010603,UT,841034457,12012016,10
C00021121,NY,13078,12162016,16
C00550491,MO,63101,12062016,100
C00580100,KY,41011,12022016,224
C00002972,VA,222031867,12082016,41
C00019331,WI,537113114,11302016,100
C00286807,MN,55713,12202016,40
C00608398,GA,31601,12032016,2500
C00608398,LA,70124,12012016,2700
C00458000,WA,98368,12252016,50
C00010603,NV,895095663,12072016,10
C00010603,MA,023022951,12112016,25
C00580100,NJ,07757,12062016,100
C00010603,WI,549012523,12202016,10
C00010603,MA,025542618,12282016,15
C00580100,CA,91739,12152016,74
C00019331,WI,532082101,12062016,10
C00010603,MO,652033002,12162016,100
C00580100,IL,60611,12012016,500
C00010603,NC,283015835,12242016,360
C00002972,IA,504807081,12022016,500
C00010603,OR,974051243,12102016,45
C00540112,WA,98166,12022016,10
C00001305,VA,22307,12132016,600
C00002972,OH,440909704,12122016,50
C00458000,AZ,85306,12182016,25
C00581199,CA,95006,12072016,100
C00580480,TX,77054,12052016,-2700
C00459255,TX,77356,12132016,2000
C00010603,NJ,085271801,12282016,25
C00580100,NY,10065,12152016,-250
C00033555,GA,30620,12222016,5
C00580100,TX,75951,12012016,250
C00580100,CA,90266,12012016,1500
C00458000,CA,95010,12112016,25
C00010603,CA,926293602,12012016,35
C00580100,MN,56301,12012016,2000
C00580100,AR,72730,12102016,-250
C00540112,WA,98040,12232016,150
C00033555,NY,13090,12222016,5
C00458000,CA,956674601,12182016,10
C00581199,VA,22102,12052016,2000
C00325076,TX,78233,12062016,25
C00608398,LA,70665,12062016,1000
C00609990,AZ,85128,12152016,4000
C00425975,AR,722120000,12162016,20
C00010603,MN,554192242,12102016,10
C00010603,MD,212093707,12192016,10
C00010603,CA,941105905,12082016,25
C00458000,MA,,12312016,25
C00010603,NY,100031503,12282016,25
C00010603,PA,190102258,12112016,3
C00019331,WI,530517412,12082016,10
C00575795,NY,120544304,12172016,500
C00425975,DE,197130000,12162016,9
C00438747,CA,93657,12232016,50
C00458000,CA,92115,12042016,25
C00286807,TX,76020,12202016,50
C00010603,ME,046311518,12202016,10
C00581199,WA,98122,12052016,500
C00010603,MD,212094430,12062016,10
C00002972,IA,506018570,12022016,50
C00021121,NY,14526,12272016,210
C00579102,NY,101780002,12272016,-2700
C00042366,DC,200062304,12302016,1600
C00528596,NY,10567,12052016,25
C00001305,VA,22153,12132016,150
C00002972,DE,199525749,12292016,500
C00010603,NC,273128519,12092016,100
C00010603,CA,940106231,12282016,250
C00033555,KY,40004,12012016,5
C00033555,GA,31792,12292016,10
C00458000,CO,81301,12312016,25
C00575795,KS,666144158,12142016,37
C00580100,MA,02703,11302016,250
C00010603,IL,604221728,12262016,10
C00575795,FL,341355887,12142016,10
C00512236,MD,208173432,12192016,500
C00010603,VA,201556608,12242016,10
C00010603,OR,977599020,11302016,50
C00010603,TX,761073738,12312016,50
C00010603,AE,098469997,12282016,50
C00581199,TX,78758,12032016,500
C00010603,MD,209064208,12182016,250
C00550491,MO,63101,12062016,100
C00010603,CA,947101420,12282016,35
C00033555,TN,37760,12082016,5
C00010603,CA,946102003,12282016,25
C00010603,CA,945012199,12252016,10
C00580100,OH,45013,12302016,100
C00010603,TX,799122649,12102016,10
C00458000,CA,90403,12252016,10
C00010603,CA,944034687,12072016,25
C00002972,MD,206772042,12272016,41
C00010603,CA,951302003,12252016,10
C00010603,GA,310932981,12282016,10
C00580100,GA,30909,12212016,59
C00010603,AZ,853835028,12142016,10
C00458000,DC,200073343,11302016,25
C00608398,LA,70112,12062016,2700
C00010603,MA,026630428,12302016,10
C00010603,NY,113854453,12052016,10
C00580100,MD,21015,12222016,250
C00267849,IL,601375382,12312016,25
C00425975,IN,477150000,12302016,20
C00010603,TX,764572923,12142016,25
C00010603,GA,303402782,12162016,25
C00010603,AL,356301936,12272016,10
C00343459,MA,024592826,12132016,500
C00580100,NY,11201,12212016,125
C00580100,PA,17268,12162016,416
C00010603,WV,263517614,12192016,35
C00010603,NM,871065007,12122016,25
C00010603,OH,456627617,12162016,5
C00425975,DC,200360000,12302016,100
C00010603,ID,838439462,12082016,25
C00010603,TX,786282759,12162016,10
C00010603,WA,980323339,12282016,25
C00010603,ND,582015649,12162016,25
C00010603,TX,782131635,11302016,10
C00006486,IN,46037,12222016,1500
C00010603,GA,313166340,12042016,5
C00010603,DC,200034215,12262016,50
C00495952,IL,600625200,12122016,500
C00010603,OH,441393215,12242016,50
C00217877,AZ,85142,12302016,20
C00010603,IL,602024707,12172016,10
C00230789,CA,91367,12302016,40
C00010603,GA,314065153,12162016,10
C00010603,CA,900041107,11302016,100
C00580100,TX,76502,12012016,1356
C00458000,TX,77316,12252016,6
C00021121,NY,11747,12312016,250
C00033555,AL,36830,12152016,5
C00620518,FL,331562813,12292016,1000
C00010603,NJ,085403902,12172016,50
C00560599,NJ,07871,12272016,35
C00010603,OH,442033621,12192016,50
C00010603,AL,352114418,12122016,10
C00010603,MA,024783726,12162016,50
C00512236,CA,926535627,12092016,250
C00010603,TN,371306873,12222016,25
C00580100,LA,70739,12012016,300
C00423871,NC,28226,12012016,41
C00010603,AL,352094006,12082016,25
C00575795,CA,949473611,12262016,-25
C00010603,CA,956674601,12242016,10
C00610212,CT,068405807,12122016,-2700
C00458000,VA,22201,12182016,5
C00002972,FL,347858433,12192016,20
C00010603,CA,926832307,12142016,10
C00603324,AL,35259,12312016,21
C00002972,WI,53934,12122016,19
C00010603,NY,100214145,12022016,50
C00010603,TN,370758845,12272016,365
C00010603,NY,125690725,12282016,50
C00617662,LA,70810,12012016,2700
C00580100,OK,74011,12012016,800
C00580100,PA,19085,12012016,2700
C00160937,SD,575016128,12142016,12
C00010603,CA,940873140,12092016,50
C00010603,MD,208772888,12222016,50
C00544957,OH,43026,12312016,200
C00575795,PA,190551303,12022016,10
C00458000,WA,98020,12042016,6
C00002972,OH,458409064,12162016,500
C00010603,CA,927804189,12062016,10
C00010603,DC,200162503,12282016,25
C00010603,MI,483093321,12312016,250
C00010603,TX,786603716,12282016,10
C00608398,LA,70433,12012016,1000
C00589440,CA,92508,12012016,8864
C00010603,ME,048563828,12282016,25
C00010603,FL,320643233,12132016,10
C00237198,TX,76102,12312016,-2700
C00580100,WA,98053,12102016,74
C00230789,CA,95742,12302016,25
C00010603,CA,931112540,12272016,10
C00010603,PA,156322569,12192016,10
C00580100,UT,84065,12022016,99
C00010603,NY,11957,12012016,50
C00010603,CA,922623940,12012016,10
C00010603,CA,956167520,12232016,100
C00010603,FL,335562315,12272016,10
C00010603,NY,100119180,12162016,10
C00010603,NC,283035337,12282016,25
C00010603,MN,554333854,12092016,10
C00336388,MA,017733504,12132016,1000
C00010603,GA,303385741,12262016,10
C00580100,NC,28793,12212016,250
C00475145,PA,184119628,12112016,1200
C00002972,IA,513017481,12022016,500
C00010603,FL,337115109,12262016,25
C00458000,CA,95076,12252016,10
C00010603,ID,83333,12132016,25
C00010603,MA,024930001,12272016,10
C00010603,CA,851181910,12222016,35
C00033555,VA,24563,12082016,10
C00445452,VA,22182,12182016,100
C00582692,SD,57028,12212016,50
C00010603,OR,972393102,12282016,25
C00575795,SC,297076030,12142016,63
C00010603,MI,481979043,12282016,25
C00581199,AK,99508,12072016,50
C00581199,CA,95006,12042016,50
C00010603,NV,890320107,12112016,50
C00010603,CA,920107226,12012016,37
C00458000,DC,200073343,12312016,25
C00010603,CA,900496220,12062016,25
C00578013,CA,946114033,12152016,0
C00010603,TX,799122649,12282016,5
C00010603,WA,980044915,12282016,50
C00425975,OK,740120000,12162016,10
C00581199,CA,92037,11302016,2000
C00010603,MD,208743632,12152016,20
C00458000,VT,05759,12112016,50
C00010603,GA,30338,12082016,10
C00010603,MI,481041345,12282016,25
C00010603,NV,890526901,12232016,22
C00540112,WA,98146,12232016,25
C00002972,VA,220313843,12082016,41
C00010603,WA,981123639,12142016,25
C00033555,GA,30620,12082016,5
C00458000,AZ,85020,12182016,5
C00607416,FL,33480,12292016,700
C00010603,NY,144258926,12222016,3
C00010603,MA,024218044,12232016,100
C00018929,ND,58554,12212016,500
C00010603,CT,068774809,12282016,250
C00580100,CA,91784,12012016,1375
C00010603,OK,744038659,11302016,25
C00010603,NJ,070731344,12052016,25
C00267849,MD,217047846,12312016,20
C00010603,PA,152161106,12172016,10
C00033555,PA,19348,12152016,5
C00010603,WA,991633727,12042016,100
C00010603,NJ,074172518,12062016,25
C00267849,FL,32137,12312016,52
C00002972,ND,584211424,12142016,500
C00033555,AR,72712,12012016,5
C00002972,IL,610280390,12192016,50
C00362707,CA,95134,12312016,60
C00579896,HI,96734,12122016,75
C00002972,AR,723967435,12062016,63
C00002972,FL,335582773,12052016,20
C00019331,WI,541153611,12112016,25
C00458000,NY,10003,12182016,1000
C00580100,IA,50265,12092016,12
C00431429,NY,13090,12232016,40
C00575795,TX,752302907,12142016,200
C00010603,TN,372151357,12282016,25
